location_id,date_time,vehicle_count,count_of_cars,count_of_bikes,count_of_buses,average_speed_kmph,weather_condition,congestion_level,traffic_volume,temperature_celsius,humidity_percent
78,10-02-2025 02:55,1353,959,311,83,10.14,Rainy,High,High,33.3,48.1
6,23-12-2024 07:49,233,160,42,31,56.2,Rainy,Low,Low,26,94.7
59,18-04-2025 02:10,1328,134,339,855,67.55,Foggy,Low,High,24,72.7
14,24-09-2024 13:50,732,211,28,493,41.05,Snowy,Medium,Medium,25.1,85.8
63,07-08-2024 02:59,324,310,10,4,20.52,Rainy,High,Low,33,43.8
21,14-07-2024 12:47,587,328,110,149,13.77,Snowy,High,Medium,22.6,92.2
32,15-08-2024 19:06,386,369,6,11,23.43,Snowy,High,Low,42.9,57.1
50,27-10-2024 17:58,1497,1110,15,372,26.55,Foggy,Medium,High,29.6,54.1
3,15-08-2024 01:49,1136,456,58,622,54.95,Sunny,Low,High,34.4,48.1
14,12-02-2025 03:15,1290,709,66,515,17.91,Rainy,High,High,36.4,65.6
73,13-10-2024 16:42,1496,1057,259,180,58.61,Snowy,Low,High,39.6,44.9
94,06-11-2024 17:32,591,514,71,6,39.89,Snowy,Medium,Medium,34.9,59.9
21,27-05-2024 08:47,1495,557,535,403,25.02,Sunny,Medium,High,34,92.2
90,13-07-2024 07:31,677,270,131,276,22.23,Foggy,High,Medium,24.4,34.1
32,14-05-2024 08:15,702,676,10,16,42.46,Rainy,Medium,Medium,27.9,67.8
73,05-07-2024 07:18,1397,484,493,420,56.91,Rainy,Low,High,25,45.4
26,17-02-2025 02:29,777,609,82,86,41.53,Foggy,Medium,Medium,26.7,56.8
48,15-06-2024 11:40,949,604,231,114,49.59,Rainy,Medium,Medium,22.6,39.6
66,31-03-2025 19:52,103,72,21,10,36.11,Foggy,Medium,Low,25,40.2
5,29-10-2024 04:37,986,345,590,51,16.76,Sunny,High,Medium,24,50.4
39,21-04-2025 14:59,304,228,17,59,57.04,Rainy,Low,Low,44.9,49.8
50,13-02-2025 14:52,998,835,85,78,32.37,Snowy,Medium,Medium,42.9,62.5
63,19-07-2024 04:54,1239,676,385,178,67.59,Sunny,Low,High,38.3,56.6
75,07-12-2024 14:59,179,108,64,7,79.63,Rainy,Low,Low,24.6,72.8
30,12-08-2024 00:02,1385,510,854,21,61.55,Sunny,Low,High,26.6,57.7
44,24-12-2024 03:25,622,137,121,364,33.24,Rainy,Medium,Medium,29.8,83.7
8,28-09-2024 04:50,411,371,9,31,63.07,Foggy,Low,Medium,28.3,55.3
13,21-09-2024 20:25,425,26,376,23,37.97,Foggy,Medium,Medium,29,84.8
54,14-08-2024 15:56,826,655,81,90,40.32,Rainy,Medium,Medium,35.3,32
32,02-01-2025 03:41,1430,198,403,829,77.55,Sunny,Low,High,31.9,75.3
1,01-07-2024 23:10,811,84,39,688,11.14,Foggy,High,Medium,35.3,66.8
40,19-05-2024 14:54,928,524,66,338,71.84,Rainy,Low,Medium,38,81.1
23,12-01-2025 16:03,827,617,146,64,38.46,Foggy,Medium,Medium,27.9,79.4
68,13-02-2025 12:20,434,91,40,303,71.75,Sunny,Low,Medium,33.5,62.5
49,05-06-2024 07:53,832,255,123,454,34.99,Rainy,Medium,Medium,38.9,74.1
59,18-08-2024 00:29,967,743,105,119,34.72,Sunny,Medium,Medium,32.1,35.1
86,16-07-2024 12:19,469,339,110,20,25.27,Snowy,Medium,Medium,40.4,49.6
7,23-08-2024 15:35,1198,1161,20,17,23.99,Foggy,High,High,35.5,94.5
7,31-12-2024 22:51,1393,980,158,255,40,Snowy,Medium,High,26.3,34.9
16,22-09-2024 20:20,1245,837,300,108,58.15,Sunny,Low,High,33.8,58.1
73,20-03-2025 19:27,379,125,129,125,36.03,Foggy,Medium,Low,30.9,61.2
43,04-06-2024 01:01,126,57,41,28,27.77,Snowy,Medium,Low,28,49
58,17-12-2024 07:37,444,184,23,237,38.16,Rainy,Medium,Medium,28.6,78.1
10,08-09-2024 12:04,177,94,12,71,22.65,Foggy,High,Low,30.2,91.4
19,12-01-2025 11:12,177,56,91,30,75.49,Sunny,Low,Low,42.9,73.3
37,22-08-2024 19:58,315,310,4,1,27.52,Snowy,Medium,Low,44.6,50
18,18-02-2025 01:50,864,403,431,30,14.42,Rainy,High,Medium,21.6,91.8
43,09-03-2025 06:11,928,622,95,211,64.74,Snowy,Low,Medium,26.3,47.8
6,09-01-2025 00:28,521,236,53,232,11.3,Sunny,High,Medium,41.3,37.4
70,03-10-2024 02:54,716,327,286,103,13.07,Snowy,High,Medium,39.9,91.9
88,04-12-2024 01:41,1390,469,913,8,56.62,Snowy,Low,High,29.7,66.1
11,22-07-2024 07:57,737,402,254,81,58.68,Rainy,Low,Medium,32.4,51.3
54,10-01-2025 07:59,138,78,34,26,52.59,Snowy,Low,Low,42.3,68.3
40,10-10-2024 08:29,411,150,134,127,27.73,Snowy,Medium,Medium,22.9,88.6
17,03-11-2024 05:47,1036,276,586,174,60.48,Rainy,Low,High,22.4,44.6
14,06-08-2024 19:27,135,52,24,59,69.09,Rainy,Low,Low,43.3,65.3
33,27-07-2024 16:41,1201,1194,7,0,64.55,Sunny,Low,High,31.3,88.5
5,10-09-2024 05:35,293,89,134,70,34.95,Foggy,Medium,Low,38,53.4
78,10-10-2024 03:01,713,157,299,257,50.57,Snowy,Low,Medium,22.6,66.6
39,25-01-2025 18:04,262,142,71,49,51.21,Rainy,Low,Low,39.5,75.8
59,11-12-2024 09:29,1296,526,296,474,62.04,Snowy,Low,High,26.4,39.4
85,04-01-2025 01:16,1014,790,207,17,13.73,Snowy,High,High,22.6,78.6
99,17-12-2024 16:47,1039,699,141,199,77.84,Sunny,Low,High,44.8,66.1
80,08-03-2025 23:51,216,54,71,91,36.76,Snowy,Medium,Low,39.7,71.6
23,02-06-2024 22:49,435,188,111,136,68.68,Sunny,Low,Medium,32.1,54.2
57,26-10-2024 02:37,601,251,74,276,35.13,Snowy,Medium,Medium,30.3,34.8
49,14-08-2024 07:13,205,116,19,70,14.97,Foggy,High,Low,28,37.7
40,01-08-2024 06:13,1121,734,202,185,62.11,Rainy,Low,High,24.7,40.5
98,24-03-2025 09:54,327,247,66,14,78.28,Snowy,Low,Low,23.4,60.8
32,22-06-2024 00:43,330,327,2,1,25.44,Snowy,Medium,Low,24,68.3
17,24-10-2024 20:57,102,101,1,0,14.6,Snowy,High,Low,27,66.7
58,05-06-2024 22:41,653,301,337,15,32.37,Foggy,Medium,Medium,31.3,55.8
97,04-04-2025 09:01,489,27,58,404,40.7,Rainy,Medium,Medium,24.9,61.5
12,24-03-2025 13:31,303,300,1,2,76.25,Foggy,Low,Low,42.7,83.4
76,19-12-2024 18:10,1194,184,865,145,65.17,Sunny,Low,High,28.9,41.6
79,25-05-2024 15:36,115,92,15,8,19.09,Sunny,High,Low,20.1,83.9
76,07-07-2024 12:45,312,129,59,124,59.2,Rainy,Low,Low,40.8,74.7
78,12-04-2025 07:41,597,583,6,8,61.7,Sunny,Low,Medium,33.1,75.7
83,23-03-2025 05:55,1290,359,547,384,44.37,Snowy,Medium,High,24.1,64.8
42,30-01-2025 14:24,1223,482,545,196,27.44,Sunny,Medium,High,35.7,50.5
84,06-05-2024 15:10,460,257,11,192,35.35,Sunny,Medium,Medium,27.4,49.4
29,12-05-2024 23:19,686,358,65,263,67.61,Rainy,Low,Medium,31.9,69.4
10,20-10-2024 17:10,569,314,88,167,17.15,Foggy,High,Medium,34,69.2
90,27-06-2024 17:28,1372,258,263,851,53.41,Snowy,Low,High,41,87.1
91,14-04-2025 02:27,119,102,17,0,53.39,Snowy,Low,Low,33.6,95
74,20-11-2024 18:11,1149,854,85,210,42.01,Sunny,Medium,High,38.2,52.9
29,25-06-2024 06:35,1351,562,346,443,19.23,Foggy,High,High,35.1,47.2
26,08-08-2024 10:07,840,149,236,455,10.2,Sunny,High,Medium,24.5,72.9
38,24-09-2024 14:50,716,661,41,14,76.48,Foggy,Low,Medium,29.3,56.1
23,18-03-2025 23:57,571,134,56,381,35.83,Snowy,Medium,Medium,21,86.1
72,08-12-2024 21:36,701,396,264,41,59.34,Snowy,Low,Medium,45,77.7
4,30-04-2024 08:33,967,182,731,54,18.32,Foggy,High,Medium,24.8,85.5
21,19-02-2025 13:54,1453,771,266,416,30.5,Snowy,Medium,High,43.3,72.9
13,06-01-2025 01:01,342,251,50,41,56.35,Snowy,Low,Low,33.4,38.7
18,01-05-2024 14:49,1047,469,389,189,71.74,Sunny,Low,High,23.7,33.5
13,27-09-2024 04:18,763,595,64,104,39.08,Sunny,Medium,Medium,37.5,50.9
53,08-02-2025 06:38,1209,137,102,970,58.84,Rainy,Low,High,25.5,37.8
93,10-02-2025 19:31,561,141,229,191,52.15,Snowy,Low,Medium,42.9,69.4
84,29-03-2025 22:08,1355,152,1097,106,61.29,Sunny,Low,High,33.1,77.6
75,17-12-2024 16:09,1370,295,253,822,58.48,Snowy,Low,High,36.8,80.8
23,15-05-2024 08:37,1121,502,390,229,18.78,Rainy,High,High,39.3,86.8
39,11-01-2025 06:52,1421,188,354,879,30.91,Sunny,Medium,High,44.7,90.4
8,10-03-2025 18:25,545,104,382,59,70.96,Snowy,Low,Medium,44.2,57.1
86,07-11-2024 06:39,224,130,43,51,27.92,Foggy,Medium,Low,41.8,61.4
58,25-11-2024 12:08,1356,1344,1,11,63.36,Snowy,Low,High,28.8,55.7
92,20-06-2024 18:52,1454,1406,10,38,50.02,Sunny,Low,High,26,65
93,08-07-2024 04:05,1109,210,219,680,29.62,Foggy,Medium,High,42.5,66.9
71,11-02-2025 22:37,1439,475,690,274,13.08,Sunny,High,High,27.6,60.9
9,15-08-2024 06:59,195,185,5,5,24.1,Sunny,High,Low,23.2,38.8
28,04-12-2024 07:53,893,444,164,285,65.15,Snowy,Low,Medium,30.8,38.4
65,16-04-2025 16:23,963,119,409,435,67.88,Foggy,Low,Medium,22.6,81
66,01-05-2024 21:03,730,464,256,10,52.37,Snowy,Low,Medium,31.6,63.9
6,26-10-2024 22:32,1304,271,660,373,47.43,Foggy,Medium,High,25.2,79.5
90,02-08-2024 16:04,1392,1063,241,88,55.95,Snowy,Low,High,39.7,94.1
87,03-07-2024 09:48,1268,440,498,330,41.22,Snowy,Medium,High,26.6,49.5
3,23-04-2025 20:55,356,296,45,15,71.24,Sunny,Low,Low,33.8,65.8
60,10-01-2025 09:58,1441,594,12,835,50.64,Rainy,Low,High,33.4,65.3
18,24-11-2024 19:16,599,247,94,258,74.07,Rainy,Low,Medium,41.9,37.8
81,27-11-2024 11:50,1143,253,467,423,66.97,Rainy,Low,High,20.1,57.8
10,31-05-2024 10:48,1406,1327,12,67,69.34,Sunny,Low,High,27.6,68.5
23,23-04-2025 23:56,475,186,146,143,71.74,Snowy,Low,Medium,24.5,44.2
57,23-01-2025 17:30,447,48,45,354,74.67,Snowy,Low,Medium,34.7,49.8
93,22-03-2025 00:24,639,259,210,170,12.47,Foggy,High,Medium,28.3,79.6
80,29-03-2025 23:39,416,83,137,196,52.56,Sunny,Low,Medium,23,47.2
11,14-09-2024 01:54,1456,951,19,486,40.21,Foggy,Medium,High,39.9,65
41,02-09-2024 01:48,101,30,7,64,31.13,Foggy,Medium,Low,36.3,41
40,16-12-2024 23:01,366,81,133,152,52.92,Sunny,Low,Low,29,64.4
61,04-03-2025 10:30,1364,1218,17,129,31.56,Rainy,Medium,High,26.4,57.6
44,30-12-2024 13:19,924,748,126,50,31.87,Snowy,Medium,Medium,28.9,78.5
27,31-12-2024 21:30,1104,1062,9,33,72.54,Snowy,Low,High,38.7,47.5
39,11-10-2024 16:28,626,548,56,22,59.46,Snowy,Low,Medium,31.5,75.9
90,06-07-2024 22:30,1279,349,764,166,72.66,Sunny,Low,High,42.8,51.6
17,01-02-2025 13:43,751,343,19,389,51.38,Sunny,Low,Medium,36.4,39.5
26,14-07-2024 05:03,1178,753,57,368,48.11,Sunny,Medium,High,31.2,78.4
53,25-11-2024 08:06,699,288,144,267,59.34,Sunny,Low,Medium,31.6,60.4
71,14-04-2025 01:40,701,613,10,78,31.39,Sunny,Medium,Medium,39.3,31.6
61,21-08-2024 09:24,1119,336,359,424,67.21,Snowy,Low,High,34,33.2
33,12-10-2024 06:14,1335,411,805,119,10.96,Rainy,High,High,35.3,47.8
48,30-03-2025 09:04,281,127,128,26,61.65,Rainy,Low,Low,25.5,31
51,11-01-2025 07:44,388,57,117,214,25.36,Foggy,Medium,Low,42.5,44.8
23,26-11-2024 03:34,1151,520,588,43,38.81,Rainy,Medium,High,41.9,65
71,23-04-2025 13:32,337,105,12,220,61.24,Rainy,Low,Low,27.4,84.2
51,13-07-2024 01:37,1089,744,322,23,40.42,Rainy,Medium,High,44,82.5
81,17-07-2024 01:10,1163,2,565,596,44.82,Snowy,Medium,High,37.1,67.6
81,24-05-2024 10:02,615,82,163,370,79.71,Snowy,Low,Medium,30.7,92.7
69,07-10-2024 16:55,740,681,33,26,52.23,Rainy,Low,Medium,41.2,89.5
68,17-06-2024 19:55,388,76,122,190,72.25,Rainy,Low,Low,32.2,89.9
11,25-06-2024 20:11,813,365,27,421,15.67,Foggy,High,Medium,31.4,64.8
2,01-08-2024 16:36,94,58,6,30,28.51,Foggy,Medium,Low,21.9,65.5
55,30-07-2024 00:04,708,451,161,96,49.72,Rainy,Medium,Medium,33.8,78.2
62,12-12-2024 19:58,269,212,2,55,65.95,Sunny,Low,Low,34.6,88.7
24,21-09-2024 13:58,957,428,157,372,11.74,Foggy,High,Medium,36.8,92.7
27,03-04-2025 12:41,378,90,54,234,52.03,Rainy,Low,Low,42.4,72.1
30,06-06-2024 08:33,1039,686,279,74,75.85,Rainy,Low,High,25.3,58.3
6,05-11-2024 07:42,1390,696,389,305,39.88,Snowy,Medium,High,43.4,94.3
67,24-08-2024 19:20,527,432,11,84,10.46,Snowy,High,Medium,44.3,52.7
65,30-07-2024 05:03,1359,380,440,539,59.08,Rainy,Low,High,41.1,69.7
18,16-07-2024 08:32,752,302,318,132,23.68,Snowy,High,Medium,22.9,62.3
71,02-07-2024 11:48,364,83,78,203,22.58,Snowy,High,Low,34.4,33.3
40,03-12-2024 22:08,85,78,4,3,55.95,Rainy,Low,Low,40.2,55.8
72,28-11-2024 17:51,432,387,15,30,39.73,Rainy,Medium,Medium,34.2,65.7
41,20-12-2024 04:02,1188,718,350,120,28.53,Snowy,Medium,High,25.5,61.2
22,17-01-2025 04:29,1483,361,337,785,29.16,Foggy,Medium,High,31.8,36
30,04-10-2024 18:09,1135,797,39,299,68.66,Sunny,Low,High,36,41
66,06-06-2024 17:26,1398,1152,220,26,55.72,Rainy,Low,High,39.3,75
99,30-07-2024 13:50,1253,143,426,684,56.46,Foggy,Low,High,43.9,40.4
34,08-05-2024 18:53,702,439,1,262,31.07,Rainy,Medium,Medium,31.6,63.4
40,22-01-2025 01:07,413,210,65,138,26.32,Rainy,Medium,Medium,23.3,49.7
12,04-04-2025 05:39,407,168,132,107,16.57,Sunny,High,Medium,20.8,47.9
16,08-06-2024 22:03,925,605,154,166,78.22,Sunny,Low,Medium,29.3,60.2
67,17-10-2024 08:42,240,20,58,162,31.13,Rainy,Medium,Low,37.5,91
56,02-04-2025 01:46,55,6,10,39,75.39,Foggy,Low,Low,27.1,41.9
55,31-03-2025 14:06,1184,969,128,87,18.76,Snowy,High,High,43.7,46.1
17,20-04-2025 19:37,255,218,29,8,21.46,Snowy,High,Low,29.5,69.8
44,09-09-2024 15:26,1300,558,304,438,66.91,Rainy,Low,High,29.4,75.8
20,16-03-2025 22:27,1174,226,767,181,30.59,Foggy,Medium,High,42.7,39.8
1,30-07-2024 00:43,339,198,54,87,33.31,Rainy,Medium,Low,25.7,72.8
65,22-05-2024 07:03,778,613,112,53,68.08,Snowy,Low,Medium,44.4,37.8
53,23-02-2025 00:02,1237,153,641,443,78.43,Sunny,Low,High,29.4,78.4
43,01-08-2024 06:41,1459,393,98,968,56.58,Rainy,Low,High,43.4,77.6
30,03-03-2025 06:02,93,17,24,52,11.44,Foggy,High,Low,40.1,77.7
70,30-10-2024 14:47,1127,477,319,331,16.55,Snowy,High,High,33.2,53.6
57,11-12-2024 21:00,687,543,89,55,64.33,Snowy,Low,Medium,32,78.1
77,21-04-2025 05:11,275,1,162,112,35.1,Sunny,Medium,Low,25.4,37.8
68,30-06-2024 08:21,881,842,0,39,52.32,Foggy,Low,Medium,38.3,77.2
71,14-11-2024 05:58,379,313,38,28,25.36,Foggy,Medium,Low,40.2,85.5
55,26-11-2024 04:34,1497,10,29,1458,16.29,Snowy,High,High,41,35
97,18-10-2024 13:49,1409,553,615,241,53.29,Foggy,Low,High,30.5,80.6
95,12-02-2025 05:38,1009,867,88,54,51.78,Sunny,Low,High,43.1,62.5
13,15-12-2024 08:13,494,489,3,2,79.29,Sunny,Low,Medium,26.4,71.4
64,26-12-2024 13:14,228,20,70,138,56.9,Rainy,Low,Low,22.3,85.2
11,28-07-2024 12:16,965,351,271,343,59.53,Snowy,Low,Medium,22.3,89.9
2,23-08-2024 15:57,1398,953,338,107,42.4,Foggy,Medium,High,35,33.5
56,14-03-2025 10:54,863,762,54,47,37.66,Snowy,Medium,Medium,28.2,37.9
37,06-05-2024 00:34,178,144,5,29,50.16,Snowy,Low,Low,25.8,36
87,09-03-2025 19:21,1287,34,320,933,44.2,Rainy,Medium,High,33.2,79.2
60,24-09-2024 00:41,1281,564,445,272,71.21,Snowy,Low,High,23,79.7
30,01-03-2025 11:09,813,288,55,470,21.51,Sunny,High,Medium,38.4,66.7
87,30-05-2024 03:02,717,143,478,96,35.75,Foggy,Medium,Medium,41.9,94.5
51,15-10-2024 18:53,1269,778,366,125,69.46,Foggy,Low,High,39.3,37.4
33,09-05-2024 15:03,1205,1173,20,12,40.32,Foggy,Medium,High,22.1,94.8
8,05-02-2025 04:12,1007,524,28,455,13.34,Snowy,High,High,28.7,55.3
52,20-08-2024 14:46,365,171,123,71,70.9,Foggy,Low,Low,33.2,88.6
19,13-09-2024 15:44,802,299,187,316,60.34,Sunny,Low,Medium,35.8,37.4
7,01-04-2025 05:41,854,491,240,123,17.94,Snowy,High,Medium,25.3,71.9
15,20-07-2024 00:26,646,147,131,368,66.68,Sunny,Low,Medium,29,56.5
47,22-01-2025 00:33,241,119,6,116,28.51,Foggy,Medium,Low,20.6,89.3
40,30-05-2024 02:16,102,74,23,5,20.46,Snowy,High,Low,22.8,42.5
12,13-01-2025 23:25,1123,380,117,626,47.68,Snowy,Medium,High,36.7,85.7
50,25-02-2025 21:12,1488,1009,29,450,11.74,Rainy,High,High,42.3,30.8
87,29-11-2024 10:42,846,401,401,44,60.27,Foggy,Low,Medium,21.4,50.2
96,18-03-2025 19:28,773,539,181,53,53.57,Sunny,Low,Medium,25.4,55.5
81,15-12-2024 03:12,597,232,74,291,42.08,Rainy,Medium,Medium,21.1,45.2
40,25-03-2025 10:07,1147,1033,67,47,68.38,Sunny,Low,High,32.1,86.4
95,26-12-2024 09:51,195,151,21,23,23.01,Sunny,High,Low,22.1,88.6
50,17-07-2024 00:14,834,249,19,566,67.44,Sunny,Low,Medium,36.8,47.4
45,30-12-2024 20:19,79,21,36,22,38.98,Sunny,Medium,Low,30.9,77.3
53,28-07-2024 21:48,268,242,3,23,56.55,Snowy,Low,Low,21.4,48.7
35,21-10-2024 10:24,1232,1000,167,65,24.47,Rainy,High,High,43.4,39.7
22,20-10-2024 12:46,1019,935,13,71,73.52,Sunny,Low,High,23.4,61.8
59,18-08-2024 07:53,1316,1279,34,3,14.72,Rainy,High,High,24.8,88.1
5,20-01-2025 17:45,267,70,151,46,31.85,Snowy,Medium,Low,27.4,45.8
91,10-09-2024 05:17,1144,83,854,207,45.23,Rainy,Medium,High,40.9,73.9
25,19-08-2024 05:07,870,705,136,29,27.5,Snowy,Medium,Medium,34.5,30.8
14,12-10-2024 22:33,211,84,63,64,25.64,Foggy,Medium,Low,41.4,36.1
53,31-07-2024 07:26,1406,403,693,310,52.46,Snowy,Low,High,41.3,67.9
36,22-03-2025 09:21,157,19,61,77,17.92,Snowy,High,Low,40.1,88.6
55,08-02-2025 09:33,988,562,417,9,75.27,Sunny,Low,Medium,42.2,45.9
97,22-03-2025 21:03,1088,154,883,51,46.32,Foggy,Medium,High,22.4,87.7
58,14-11-2024 19:54,469,244,205,20,63.39,Foggy,Low,Medium,28,88
16,08-10-2024 19:17,249,229,9,11,51.72,Rainy,Low,Low,23.8,48.5
34,24-06-2024 02:59,737,154,514,69,75.33,Rainy,Low,Medium,28,43.5
49,23-12-2024 07:31,354,258,80,16,73.92,Rainy,Low,Low,24,62.6
11,29-12-2024 00:32,417,354,11,52,13.62,Snowy,High,Medium,33.5,70
8,12-09-2024 01:04,295,5,137,153,30.66,Snowy,Medium,Low,37.3,38.6
7,25-01-2025 06:16,1439,722,114,603,10.72,Snowy,High,High,22.3,67.9
23,06-08-2024 17:13,1043,823,190,30,66.38,Sunny,Low,High,26.6,44.4
5,22-11-2024 15:34,187,140,14,33,58.2,Snowy,Low,Low,22.4,84.6
89,01-06-2024 20:57,1178,723,287,168,31.62,Foggy,Medium,High,24.2,60.9
51,05-12-2024 13:33,142,16,24,102,18.93,Sunny,High,Low,28,53.9
22,24-02-2025 14:33,205,152,15,38,59.82,Rainy,Low,Low,37.1,86.1
19,17-11-2024 09:31,1201,1121,41,39,65.18,Snowy,Low,High,28.4,74.5
92,17-01-2025 07:11,351,304,5,42,37.2,Sunny,Medium,Low,41.8,86.9
90,08-01-2025 16:05,496,301,195,0,35.99,Sunny,Medium,Medium,34.7,87.3
18,10-07-2024 00:32,1147,269,107,771,43.46,Foggy,Medium,High,33.5,45.2
19,14-11-2024 22:18,777,456,133,188,16.49,Rainy,High,Medium,32,55.5
56,30-12-2024 16:29,1307,1005,128,174,78.95,Rainy,Low,High,24.7,58.2
93,25-02-2025 16:46,1019,313,214,492,68.77,Foggy,Low,High,41.5,60.6
3,06-10-2024 08:39,1028,557,80,391,73.12,Sunny,Low,High,24.2,45.5
68,04-11-2024 23:24,1105,34,529,542,16.96,Rainy,High,High,25.6,33
74,01-05-2024 23:39,1268,249,105,914,11.48,Foggy,High,High,28.7,55.4
77,27-05-2024 13:39,310,27,87,196,13.64,Foggy,High,Low,24,69.4
83,28-10-2024 05:37,1161,183,174,804,74.69,Snowy,Low,High,38.4,55.3
84,20-09-2024 21:01,1419,522,327,570,28.77,Rainy,Medium,High,20.5,65.1
21,07-06-2024 14:22,297,70,102,125,20.1,Foggy,High,Low,33.7,72.3
86,08-06-2024 01:34,63,54,6,3,29.11,Sunny,Medium,Low,36.4,72
90,11-07-2024 05:44,1163,687,470,6,79.12,Foggy,Low,High,32.4,52.8
48,01-04-2025 08:39,1411,1407,0,4,76.84,Snowy,Low,High,42.8,30.1
77,16-01-2025 05:02,1403,288,578,537,58.25,Rainy,Low,High,37.6,73.1
85,05-09-2024 15:25,245,43,4,198,31.98,Sunny,Medium,Low,44.5,73
60,17-01-2025 11:01,345,343,1,1,68.69,Sunny,Low,Low,39.7,44.9
19,10-08-2024 14:22,54,43,0,11,41.88,Rainy,Medium,Low,24.1,60.6
88,27-12-2024 13:33,1086,587,499,0,29.2,Sunny,Medium,High,37.4,36.9
76,25-11-2024 00:36,328,19,309,0,11.08,Rainy,High,Low,42.1,31.5
87,08-08-2024 21:32,1371,90,1201,80,10.97,Foggy,High,High,31.2,66
40,28-02-2025 04:07,407,144,64,199,12.6,Foggy,High,Medium,24.7,31.6
48,09-12-2024 09:24,1158,224,806,128,73.31,Snowy,Low,High,40.8,48.1
90,15-09-2024 04:41,172,109,40,23,66.13,Snowy,Low,Low,35.5,87.5
77,18-09-2024 01:59,1230,314,708,208,32.55,Snowy,Medium,High,43.5,37.4
47,18-09-2024 18:03,212,27,13,172,18.97,Sunny,High,Low,44.5,65.8
42,10-03-2025 17:09,1163,93,1041,29,26.33,Sunny,Medium,High,39.4,79.7
78,22-08-2024 20:49,496,85,343,68,55.77,Foggy,Low,Medium,24.5,79.3
11,27-11-2024 10:58,1076,1041,9,26,15.3,Snowy,High,High,37.8,67.6
31,24-12-2024 11:19,1377,1178,28,171,61.33,Sunny,Low,High,28.4,64.6
25,03-07-2024 12:55,1416,114,203,1099,29.52,Snowy,Medium,High,30.4,75.5
68,18-08-2024 03:30,1250,830,365,55,60.06,Rainy,Low,High,40.4,79.8
64,03-09-2024 08:52,814,95,218,501,38.38,Foggy,Medium,Medium,24.9,34.4
43,12-08-2024 17:18,1090,1011,76,3,74.5,Rainy,Low,High,22.6,73
24,05-08-2024 11:23,203,66,57,80,63.82,Sunny,Low,Low,30.4,40
53,15-12-2024 13:29,465,351,7,107,37.5,Rainy,Medium,Medium,42.9,50.9
12,15-05-2024 22:56,1001,187,534,280,75.65,Snowy,Low,High,36.3,56.8
94,07-02-2025 00:04,1338,443,247,648,30.97,Sunny,Medium,High,40,54.8
72,21-06-2024 06:12,1160,763,113,284,73.84,Foggy,Low,High,21,46.6
60,26-05-2024 01:48,962,472,262,228,35.42,Sunny,Medium,Medium,28,32.2
29,08-07-2024 14:32,368,322,28,18,55.08,Snowy,Low,Low,26.6,47
18,02-09-2024 08:31,1239,173,499,567,78.56,Snowy,Low,High,24.8,53.3
24,17-06-2024 06:40,288,48,170,70,16.36,Snowy,High,Low,42.9,72.1
89,02-05-2024 22:55,872,392,230,250,45.42,Foggy,Medium,Medium,34.8,75.8
60,11-06-2024 16:24,93,43,48,2,73.11,Sunny,Low,Low,21.2,66.8
42,27-01-2025 19:51,1290,473,102,715,47.15,Snowy,Medium,High,39.9,78.7
84,13-06-2024 01:01,1205,594,5,606,40.11,Rainy,Medium,High,31.2,41.7
96,18-10-2024 03:45,810,103,680,27,40.45,Snowy,Medium,Medium,32.8,63.9
74,20-01-2025 14:35,1132,742,87,303,47.51,Snowy,Medium,High,20.9,91.9
24,26-06-2024 20:23,996,118,804,74,42.37,Sunny,Medium,Medium,40.7,77.3
93,16-04-2025 14:51,172,170,0,2,74.87,Foggy,Low,Low,39.7,54.8
95,16-12-2024 02:00,570,533,36,1,16.95,Snowy,High,Medium,27,65.9
18,18-04-2025 01:34,1106,1090,3,13,66.71,Rainy,Low,High,29.6,89
29,01-01-2025 20:37,947,205,472,270,69.25,Sunny,Low,Medium,40.4,83.7
22,21-08-2024 06:43,843,598,70,175,11.2,Rainy,High,Medium,21.4,89.1
38,05-02-2025 13:54,464,25,160,279,74.68,Foggy,Low,Medium,30,49.5
53,21-10-2024 15:19,199,192,7,0,13.23,Sunny,High,Low,26.3,55.8
35,06-10-2024 22:51,316,262,23,31,54.1,Snowy,Low,Low,30.2,58.1
27,03-06-2024 15:36,485,360,79,46,34.89,Sunny,Medium,Medium,35.5,77.2
17,30-12-2024 05:18,1351,614,250,487,48.82,Rainy,Medium,High,22.4,72.9
96,19-03-2025 16:14,541,178,245,118,33.13,Snowy,Medium,Medium,41.4,68.3
84,11-07-2024 16:07,725,230,117,378,70.2,Sunny,Low,Medium,25.6,84.7
17,14-02-2025 01:18,449,362,51,36,45.9,Sunny,Medium,Medium,27.2,36.2
41,01-11-2024 01:54,484,417,15,52,36.57,Rainy,Medium,Medium,39.6,77.2
14,18-07-2024 08:35,1111,537,264,310,78.18,Snowy,Low,High,20.1,38.3
20,23-02-2025 06:02,537,237,206,94,20.57,Sunny,High,Medium,21.5,85.4
42,01-05-2024 11:50,817,737,41,39,24.01,Snowy,High,Medium,26.2,42
54,20-09-2024 01:32,304,18,108,178,69.62,Rainy,Low,Low,39.4,72.5
100,25-10-2024 17:27,608,243,63,302,48.64,Rainy,Medium,Medium,23.8,80.8
32,29-11-2024 01:00,1333,1265,62,6,32.85,Rainy,Medium,High,37.5,77.1
52,12-08-2024 21:18,173,125,9,39,37.98,Foggy,Medium,Low,24.9,58.2
